"ActivityType" "subID" "ActivityID" "BodyAccelerationMeanX" "BodyAccelerationMeanY" "BodyAccelerationMeanZ" "BodyAccelerationstdX" "BodyAccelerationstdY" "BodyAccelerationstdZ" "GravityAccelerationMeanX" "GravityAccelerationMeanY" "GravityAccelerationMeanZ" "GravityAccelerationstdX" "GravityAccelerationstdY" "GravityAccelerationstdZ" "BodyGyroscopeMeanX" "BodyGyroscopeMeanY" "BodyGyroscopeMeanZ" "BodyGyroscopestdX" "BodyGyroscopestdY" "BodyGyroscopestdZ" "BodyAccelerationMagnitudeMean" "BodyAccelerationMagnitudestd" "GravityAccelerationMagnitudeMean" "GravityAccelerationMagnitudestd" "BodyGyroscopeMagnitudeMean" "BodyGyroscopeMagnitudestd" "BodyAccelerationMeanFrequencyX" "BodyAccelerationMeanFrequencyY" "BodyAccelerationMeanFrequencyZ" "BodyGyroscopeMeanFrequencyX" "BodyGyroscopeMeanFrequencyY" "BodyGyroscopeMeanFrequencyZ" "BodyAccelerationMagnitudeMeanFrequency" "BodyGyroscopeMagnitudeMeanFrequency"
"45" "SITTING" 15 4 0.27290337979661 -0.0117188472271186 -0.11366125320339 -0.987084356101695 -0.922407162881356 -0.949338025084746 0.89036426220339 0.210849305016949 0.00281565980440678 -0.982620883728814 -0.943561411694915 -0.952973658983051 -0.0377111130338983 -0.0803428762830509 0.0951978083898305 -0.988204115254237 -0.975321519491525 -0.963765802881356 -0.958669836271186 -0.93797790559322 -0.958669836271186 -0.93797790559322 -0.957331628305085 -0.963475074915254 -4.22904796610179e-05 0.0966857195491525 0.151053127327119 0.10547568285661 -0.154626052352542 -0.00867259700677966 0.157506318561017 -0.0544036755389831
"46" "SITTING" 16 4 0.280768574492754 -0.0102497939956522 -0.0891404038405797 -0.986825605362319 -0.951607872463768 -0.939672247101449 0.942457377971014 -0.086588253942029 0.0892682200463768 -0.980158243333333 -0.968023206956522 -0.945813561478261 -0.0412014042275362 -0.0574525433043478 0.0795736310463768 -0.981037373333333 -0.958336595507246 -0.960287831304348 -0.961879680724638 -0.941051236086957 -0.961879680724638 -0.941051236086957 -0.946417382463768 -0.937942404637681 -0.00757859632753623 0.149987934068116 0.131560420550725 0.138693078721014 -0.174805735936232 0.207112798289855 0.240617264101449 0.000688060278260866
"47" "SITTING" 17 4 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.94488374765625 -0.002814673171875 -0.135803881679687 -0.99019661703125 -0.9667201059375 -0.9566106440625 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.98963832578125 -0.98612868078125 -0.9797052259375 -0.97274734640625 -0.96506519109375 -0.97274734640625 -0.96506519109375 -0.967177744375 -0.97541025484375 0.0284866289765625 0.135749049678125 0.183913630364062 0.167684958779688 -0.148799346228125 0.123430240928125 0.126009669051562 -0.0181759388351563
"48" "SITTING" 18 4 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.909816469298246 0.12988647622807 0.161877417894737 -0.994043771403509 -0.984035479473684 -0.978340183157895 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.991956958947368 -0.986753343859649 -0.981525495438596 -0.983674151754386 -0.981595285964912 -0.983674151754386 -0.981595285964912 -0.977634992105263 -0.981372675614035 0.0512363267736842 0.171289880184211 0.1714594817 0.113674949989474 -0.150376356784211 0.1032033883 0.304581057473684 0.0492559518473684
"49" "SITTING" 19 4 0.273830316164384 -0.016739260030137 -0.10870765430137 -0.976357663013699 -0.950388943972603 -0.951929615068493 0.581371509041096 0.360343534657534 0.489126594657534 -0.969355010136986 -0.96996981369863 -0.960394960821918 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.984625306849315 -0.959758309589041 -0.96559497630137 -0.962074065616438 -0.951755657260274 -0.962074065616438 -0.951755657260274 -0.942229043835616 -0.950491807945205 -0.315288055164384 -0.00741060234232877 -0.00357815742876712 -0.0192868116287671 -0.39302195830137 -0.147366971379452 -0.0538580142455342 -0.192451620806849
"50" "SITTING" 20 4 0.278045439090909 -0.0147229305131818 -0.108369634515152 -0.983081858939394 -0.93612270469697 -0.929106396818182 0.924454522424242 0.0733385412878788 0.151679135228788 -0.985829034393939 -0.966983534242424 -0.935854966151515 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.976309017121212 -0.960104508636364 -0.945771803484848 -0.952738043030303 -0.937764028181818 -0.952738043030303 -0.937764028181818 -0.939574435606061 -0.941069909848485 -0.0618890358893939 -0.00500928635151515 0.00873886492424242 -0.0327018882469697 -0.314720986151515 -0.144654837851515 0.0408663540363636 -0.174980134954545
"51" "SITTING" 21 4 0.277539616823529 -0.0144009705494118 -0.112057887741176 -0.991777287176471 -0.966877560941176 -0.959567861764706 0.940031368 0.0215206708823529 -0.0567766060705882 -0.992936404470588 -0.979355363176471 -0.965426493882353 -0.0198712820612471 -0.0653077503317647 0.0831326042823529 -0.988410501294118 -0.976380487294118 -0.976972658588235 -0.974734999411765 -0.971994251294118 -0.974734999411765 -0.971994251294118 -0.964971113764706 -0.971225061647059 0.0879110564870588 0.173532229868235 0.127984474170588 0.0890460544552941 -0.16118334856 0.0208820463952941 0.250062689644706 0.0449663254035294
"52" "SITTING" 22 4 0.273583822709677 -0.0123468446419355 -0.105827369516129 -0.978466823709677 -0.928059133795645 -0.917564853870968 0.839305928709677 0.208553884 0.315551492322581 -0.972009988709677 -0.954225015274194 -0.927950649854839 -0.0360430675032258 -0.0793617444354839 0.0804426775241936 -0.981099172419355 -0.950173478548387 -0.946501417741936 -0.942167353870968 -0.924336184035484 -0.942167353870968 -0.924336184035484 -0.942077432741935 -0.933268487096774 -0.162725371198387 -0.0080693304516129 -0.099919259516129 -0.0392582344514516 -0.273301879941935 -0.11797502196129 -0.0543672717149677 -0.17107118966129
"53" "SITTING" 23 4 0.273351251617647 -0.0133945015676471 -0.103808679294118 -0.987607636617647 -0.934933559264706 -0.905584390323529 0.936509242941176 0.1217510625 0.0630111556279412 -0.984536722205882 -0.960917426323529 -0.923953600294118 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.980363734264706 -0.948109526029412 -0.9597186325 -0.944080772941176 -0.924963263235294 -0.944080772941176 -0.924963263235294 -0.936593426911765 -0.937006097352941 0.0459466909620588 0.130083858026471 0.0837341059411765 0.0704401990367647 -0.0826203849176471 0.137545517458824 0.162284907683824 0.125456560348529
"54" "SITTING" 24 4 0.273475690147059 -0.0131255097938235 -0.103041061426471 -0.990593766617647 -0.956255962058824 -0.957056111470588 0.919637604411765 0.182254651955882 0.109559621020588 -0.989660149852941 -0.971692544705882 -0.963406795735294 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.988111648676471 -0.977954005147059 -0.971277654117647 -0.968979156470588 -0.963779683235294 -0.968979156470588 -0.963779683235294 -0.964633252352941 -0.969257162647059 -0.0165992981941176 0.00154835032647059 0.0972629587797059 0.0410327203470588 -0.281538204205882 -0.0466430854957353 0.0943831689514706 -0.103804539543971
"55" "SITTING" 25 4 0.278541482461538 -0.0147696808030769 -0.109160440476923 -0.991892828615385 -0.947457617061538 -0.965139552153846 0.865686078153846 0.208287142261538 0.167140956385077 -0.988879980615385 -0.963415016923077 -0.969459982461538 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.989907584153846 -0.981193501846154 -0.972637558615385 -0.970409337076923 -0.960003414461538 -0.970409337076923 -0.960003414461538 -0.966568718615385 -0.970639125692308 -0.0316398345215385 0.125306723301538 0.108178546465692 0.136192219210769 -0.300483308276923 0.0368690794884615 0.194658204369231 -0.0911441489753846
"56" "SITTING" 26 4 0.258243530166667 -0.00713364541358974 -0.0974448692333333 -0.979768987948718 -0.94079896551282 -0.950004414102564 0.782955611794872 0.223105562025641 0.314387627435897 -0.965082925641026 -0.949286700807692 -0.944580863846154 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.991027700512821 -0.973444813846154 -0.966441338076923 -0.953079994102564 -0.933602783410256 -0.953079994102564 -0.933602783410256 -0.954052945897436 -0.964742022307692 -0.14901757589359 0.112830239679487 0.0745313733174231 0.106739301755128 -0.38419769075641 0.0345111450307692 0.0890797482948718 -0.185666085064103
"57" "SITTING" 27 4 0.273941302571429 -0.0155269799285714 -0.105521912588571 -0.988580107714286 -0.971579125714286 -0.965858735142857 0.839464714 0.212947021371429 0.276417431042857 -0.982445738 -0.982553336571429 -0.967268066 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.988492425142857 -0.982067465142857 -0.975713310142857 -0.979481668857143 -0.969526674714286 -0.979481668857143 -0.969526674714286 -0.963565474 -0.970782132714286 -0.0585153003971429 0.144625790198857 0.121635059074286 0.0280636008338571 -0.159439066752857 0.0218168994742857 0.207855626508571 -0.0230774093425714
"58" "SITTING" 28 4 0.276977629444444 -0.0185404441258333 -0.111517939555556 -0.983272806805556 -0.939905244861111 -0.936667245694444 0.907331309166667 -0.112596728361111 0.135402566816667 -0.989132499583333 -0.971766352361111 -0.956087679583333 -0.0339018030166667 -0.0673943850555556 0.087025401375 -0.979671983472222 -0.956316505972222 -0.9566328025 -0.955789708611111 -0.947782703333333 -0.955789708611111 -0.947782703333333 -0.955175567083333 -0.951065984027778 -0.0155481277013889 -0.0192655570097222 -0.00273826957083333 0.0177422487072222 -0.320939754194444 -0.0574600312055556 0.0291999772481944 -0.137706077690278
"59" "SITTING" 29 4 0.2771799775 -0.016630680375 -0.1104118192 -0.9907450195 -0.963222497833333 -0.968063878166667 0.891563755166667 0.1556594569 0.286256063666667 -0.984679151833333 -0.973604289833333 -0.966032045333333 -0.0379271112333333 -0.0755797672133333 0.0580495969166667 -0.990178704833333 -0.988334019666667 -0.971227991666667 -0.978017021833333 -0.9692903165 -0.978017021833333 -0.9692903165 -0.962377332166667 -0.971578024666667 -0.02866874131 0.107609317655 0.210335313366667 0.0698387733133333 -0.173147233958333 -0.0194301189816667 0.250970927783333 -0.0696604205566667
"60" "SITTING" 30 4 0.268336081379032 -0.00804731295322581 -0.099515446133871 -0.983622744193548 -0.937857000806452 -0.950654041290323 0.825473836935484 0.114588392624871 0.34476602 -0.978364712258065 -0.959361306774194 -0.956635663064516 -0.0358426482048387 -0.074353558416129 0.0702002598387097 -0.988132669516129 -0.976477561935484 -0.955053200806452 -0.957487221451613 -0.942901466612903 -0.957487221451613 -0.942901466612903 -0.955847323870968 -0.960641288225806 -0.122700486687097 0.00713815064193549 0.0927750236451613 -0.0154022432258065 -0.312781565 -0.0503841254806452 0.0705937003967742 -0.146608517580645
"61" "STANDING" 1 5 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 0.942952000377358 -0.272983832264151 0.0134905823226415 -0.99376298509434 -0.981225957924528 -0.976324063584906 -0.0239877347979245 -0.0593972209811321 0.074800751 -0.987191946603774 -0.98773444 -0.980645626981132 -0.984278207358491 -0.981942928867925 -0.984278207358491 -0.981942928867925 -0.976493792830189 -0.978690028679245 0.0865153619088679 0.117478948718868 0.244858585792453 -0.120293020603774 -0.0447191978169811 0.100607635139623 0.284555290773585 -0.0286057725328302
"62" "STANDING" 2 5 0.277911472222222 -0.0184208270166667 -0.105908536055556 -0.987271889259259 -0.957304989259259 -0.949741851296296 0.896928566851852 -0.370062696851852 0.129747161222222 -0.986685818703704 -0.97419442037037 -0.945927078703704 -0.0238623875712963 -0.0820396577592593 0.0878351695481481 -0.972998629814815 -0.971441996481481 -0.964856701851852 -0.965875181296296 -0.957874965 -0.965875181296296 -0.957874965 -0.963466341851852 -0.95394338037037 0.108519182924074 0.0623378066683333 0.104462499601852 -0.107416045074074 -0.171160370096296 0.000226810610740739 0.119649963903704 -0.0661266045796296
"63" "STANDING" 3 5 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.900462227540984 -0.927788618196721 -0.91236408147541 -0.925430819016393 -0.915143303606557 -0.925430819016393 -0.915143303606557 -0.892089349344262 -0.88212522147541 -0.087024832195082 -0.128180130065574 0.00771897878688524 -0.297107441654098 -0.316011207026229 -0.229120091067541 -0.000332753967377052 -0.309822161422951
"64" "STANDING" 4 5 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 0.95619779125 -0.0759009061071429 0.166893825946429 -0.972908355892857 -0.917613464821429 -0.899404775267857 -0.0306449342357143 -0.061824850625 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429 -0.906478051785714 -0.890976683392857 -0.906478051785714 -0.890976683392857 -0.900982100535714 -0.885144317678571 0.0620999958378571 -0.0669875048642857 -0.0377822772491071 -0.2748096406875 -0.364372374642857 -0.223109154546429 -0.102971757742857 -0.286128312085714
"65" "STANDING" 5 5 0.282544390892857 -0.00700418554517857 -0.102171095696429 -0.968591815714286 -0.869439913392857 -0.869327321785714 0.960188699107143 -0.03871012665 0.138638436607143 -0.974088206071429 -0.931973943392857 -0.914608495714286 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.910395222321429 -0.933738104107143 -0.907471555714286 -0.906104701071429 -0.87977380125 -0.906104701071429 -0.87977380125 -0.900671630714286 -0.867041711785714 -0.0164066779678571 -0.00894413194107143 -0.028287522525 -0.178598410944643 -0.162944927001786 -0.109180363773214 -0.0169422323298214 -0.157768871232143
"66" "STANDING" 6 5 0.280346248596491 -0.0181236327175439 -0.112172831947368 -0.981758159649123 -0.921493191754386 -0.925692371929825 0.945139003859649 -0.230251036140351 0.0139193473596491 -0.985583066842105 -0.96844910122807 -0.942795062280702 -0.028251913022807 -0.0589823639438597 0.0767394745964912 -0.947561298596491 -0.94248658631579 -0.947782155964912 -0.945022876491228 -0.939310249649123 -0.945022876491228 -0.939310249649123 -0.939404744385965 -0.915891572982456 0.0664521774298246 -0.0866319977508772 0.0208815076140351 -0.114716166140877 -0.195978463377193 -0.0778747190508772 0.0373542193561403 -0.0701196902631579
"67" "STANDING" 7 5 0.282723539433962 -0.0145740341037736 -0.0997778303207547 -0.979307570377358 -0.923400921886792 -0.917064168490566 0.958728687924528 -0.117607048924528 -0.0516573721320755 -0.987917503962264 -0.966162998679245 -0.939161014716981 -0.0291582212545283 -0.0774336443396226 0.0851045000566038 -0.945247687358491 -0.949646946792453 -0.951630777358491 -0.942724659245283 -0.933590156792453 -0.942724659245283 -0.933590156792453 -0.943425564528302 -0.918438958867924 -0.079704728245283 -0.159730059003774 0.00098894010754717 -0.188057605981132 -0.298448698150943 -0.188116628033962 -0.0288451773293208 -0.187181670020755
"68" "STANDING" 8 5 0.279620986111111 -0.0148113067148148 -0.106114996837037 -0.988815418148148 -0.938479429074074 -0.926065255185185 0.957669921111111 -0.0904603488214815 -0.0979392024814815 -0.987690217222222 -0.958904114074074 -0.918293913703704 -0.0219671978203704 -0.0280117633814815 0.063688907 -0.972990379814815 -0.969421045555556 -0.974118322407407 -0.953762884074074 -0.937187185222222 -0.953762884074074 -0.937187185222222 -0.952848496851852 -0.95322478962963 0.0231155666555556 0.0771842726148148 0.121181473814815 -0.154243187048148 -0.197392513112963 0.0222011082111111 0.110646845581481 -0.108780315687387
"69" "STANDING" 9 5 0.282310057333333 -0.0200454954022222 -0.0952747481333333 -0.975741252444444 -0.938635759333333 -0.919295805777778 0.961323502222222 -0.010383816474 0.00914769235555555 -0.989103160444444 -0.972573867555556 -0.932245295111111 -0.029183136346 -0.060810158296 0.0992409332222222 -0.921990612 -0.946046640444444 -0.939889737333333 -0.945167482444444 -0.936105010444444 -0.945167482444444 -0.936105010444444 -0.921030223111111 -0.908291403111111 -0.105711680368889 -0.00378721862222222 0.000165424148888888 -0.222857823644444 -0.348959970422222 -0.16576126334 0.0235738706622222 -0.174953568622222
"70" "STANDING" 10 5 0.276650300681818 -0.0155418603409091 -0.107964083931818 -0.978403481818182 -0.919561843409091 -0.941271440454545 0.954008785454545 -0.0431597830454545 0.0346980210431818 -0.991259485 -0.975410724090909 -0.959579657727273 -0.0281854325604545 -0.0876820486363636 0.103251560681818 -0.929895057954545 -0.958861164090909 -0.953681099545455 -0.951988907954545 -0.937264537954545 -0.951988907954545 -0.937264537954545 -0.929787259772727 -0.920486810227273 0.159123629063636 -0.0126234259545455 0.0776098480747727 -0.281787222606818 -0.164082230704545 -0.0988874452431818 0.0902454673818182 -0.226492596295455
"71" "STANDING" 11 5 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.986382712765957 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.981047828723404 -0.989433253617021 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.980242494680851 -0.994210471914894 -0.980636664893617 -0.984853836595745 -0.98030536893617 -0.984853836595745 -0.98030536893617 -0.979978011489362 -0.977071437446808 0.0890102416978723 0.0557408976489362 0.292390245638298 -0.129935993361702 0.11920123437234 -0.0212967788297872 0.233078227234043 -0.0478486176276596
"72" "STANDING" 12 5 0.277405834918033 -0.0169002543196721 -0.105526999754098 -0.981243992459016 -0.923140254098361 -0.920684800114754 0.957317821803279 -0.21886535557377 -0.0395382767304918 -0.985314210491803 -0.970482614590164 -0.939534099016393 -0.0300030427426229 -0.0700083750360656 0.074256819 -0.883655251803279 -0.941469207540984 -0.950364757540984 -0.941459935081967 -0.935232945245902 -0.941459935081967 -0.935232945245902 -0.888101372786885 -0.852271618032787 0.0636237568327869 -0.0493281733262295 0.0798244568180328 -0.241064349721311 -0.143868272885738 -0.130538981132787 0.0468988697540984 -0.261496565898361
"73" "STANDING" 13 5 0.277758431052632 -0.0167891993964912 -0.112124137754386 -0.991020759298246 -0.949422439473684 -0.967538031754386 0.942695296842105 -0.239943146315789 -0.0524856614035088 -0.992232401754386 -0.974681225789474 -0.976827157368421 -0.0295492164431579 -0.0753205243684211 0.085471246877193 -0.955577395789474 -0.971721755964912 -0.973436596140351 -0.971564243157895 -0.968519673859649 -0.971564243157895 -0.968519673859649 -0.95782537245614 -0.944980198421053 0.0328062514403509 -0.0303584248157895 0.087427326231579 -0.25106304754386 -0.170676014929825 -0.0652523063612105 0.0936059842982456 -0.116504835842105
"74" "STANDING" 14 5 0.280545613833333 -0.01520781344 -0.103817701790667 -0.973268905 -0.928525725333333 -0.9222763115 0.875319569 -0.226692231166667 -0.338174888666667 -0.972005366333333 -0.965781048333333 -0.940757718 -0.0220886526891667 -0.05581088271 0.07904758875 -0.9610917615 -0.9462806205 -0.946589134666667 -0.943456847333333 -0.936735577166667 -0.943456847333333 -0.936735577166667 -0.943530016833333 -0.931426203833333 -0.245905018933333 -0.138431166621667 0.00253022625 -0.306015725890333 -0.2780036534 -0.198897454968333 -0.0374702781666667 -0.191031011271667
"75" "STANDING" 15 5 0.278915803962264 -0.0183516360396226 -0.105910832679245 -0.988949247358491 -0.931900148301887 -0.951670257924528 0.965528899622642 -0.164713175490566 0.0645975994528302 -0.988432084716981 -0.965687978301887 -0.958810153207547 -0.0262433562254717 -0.0659637517169811 0.0761946738773585 -0.947790802075472 -0.971332584339623 -0.968167046415094 -0.961207616226415 -0.948600432641509 -0.961207616226415 -0.948600432641509 -0.946961381132076 -0.931286778679245 0.0627177564339623 -0.0344990030962264 0.0993963491132075 -0.188670854654717 -0.130161072926415 -0.0512384435037736 0.0328961071132075 -0.199913549754717
"76" "STANDING" 16 5 0.283497402948718 -0.0165999672935897 -0.103657729076923 -0.989076811794872 -0.960298267692308 -0.953468961666667 0.941587749358974 -0.0578867045 -0.166737468166667 -0.985359689871795 -0.980552435769231 -0.959562830769231 -0.0299337294166667 -0.068667733 0.0867342708846154 -0.973400107564103 -0.980110277307692 -0.982357006410256 -0.969948825128205 -0.95729449448718 -0.969948825128205 -0.95729449448718 -0.972528178205128 -0.964105768461539 -0.0162371376025641 0.0673569419466667 0.0525158714 -0.117570139566667 -0.180188922417949 0.00791532346153846 0.0924921398371795 -0.0835937870487179
"77" "STANDING" 17 5 0.277942503333333 -0.0174120064169231 -0.111432145565 -0.991163919871795 -0.968176663717949 -0.970462679230769 0.904678547435897 -0.257486817948718 -0.202687757012821 -0.985751365769231 -0.975810476025641 -0.969171762179487 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.981373082948718 -0.985121164615385 -0.985538363333333 -0.977635981410256 -0.975377309871795 -0.977635981410256 -0.975377309871795 -0.978184576538462 -0.977680837435897 -0.0325532545820513 0.0455207736730769 0.107584733661538 -0.139034612666154 -0.162736719461538 0.0601796814102564 0.119058407512821 -0.115635141833333
"78" "STANDING" 18 5 0.278458805890411 -0.0166353518150685 -0.108453355945205 -0.992019762739726 -0.95422343630137 -0.961873909178082 0.947573239863014 -0.204206320958904 -0.0485767106575342 -0.994270075205479 -0.981335941917808 -0.976044291369863 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.962254249589041 -0.980417134246575 -0.972820402739726 -0.972607495342466 -0.972285545479452 -0.972607495342466 -0.972285545479452 -0.963006793150685 -0.959797118082192 0.0156695760694521 -0.0437104539219178 -0.017642153260274 -0.250059300982877 -0.264498462054794 -0.100456190560274 0.0447928488520548 -0.212559690808219
"79" "STANDING" 19 5 0.27817226 -0.0154244056945205 -0.10904190460274 -0.989910996849315 -0.944430270684931 -0.952599653972603 0.944045837534247 -0.223897807808219 0.130643717849315 -0.992411542465753 -0.971426607808219 -0.958862043972603 -0.025090574020274 -0.0631429827260274 0.0710520180136986 -0.946109711917808 -0.96957632369863 -0.960734258356164 -0.960505683561644 -0.962549342465753 -0.960505683561644 -0.962549342465753 -0.94174504109589 -0.937951031506849 0.0424164044835616 -0.0362605168315068 0.0261012090616438 -0.283665469939726 -0.291796963682192 -0.113976427853425 0.00178112668493151 -0.24702361689726
"80" "STANDING" 20 5 0.278076904657534 -0.0180695049161644 -0.100402759931507 -0.967209961232877 -0.87541041109589 -0.913142481643836 0.911231752465753 -0.305938716712329 0.0708655286023288 -0.981916942054795 -0.957462721369863 -0.942437325616438 -0.0241335049573973 -0.0698308923617808 0.0773671448739726 -0.886749172739726 -0.903913940684931 -0.907343324657534 -0.92240685739726 -0.910672094794521 -0.92240685739726 -0.910672094794521 -0.883675028630137 -0.843683410273973 -0.0732793888890411 -0.164770675523288 -0.0103801728945205 -0.358192762694521 -0.360072092194521 -0.235150618682192 -0.0784367685864384 -0.305415318547945
"81" "STANDING" 21 5 0.27695224258427 -0.0167084730205618 -0.110417855808989 -0.981419961123596 -0.943601625393258 -0.946123407078652 0.881213341910112 -0.346155558876404 -0.207685689775281 -0.982906668876405 -0.977681415955056 -0.958590002247191 -0.0191731896359551 -0.0738115865407865 0.0864863265393258 -0.962514526067416 -0.955979192696629 -0.959327022022472 -0.958774298089888 -0.956919898202247 -0.958774298089888 -0.956919898202247 -0.949837151797753 -0.945614401797753 -0.0850076160265618 0.0366345350988764 0.0292119055213483 -0.187974567774157 -0.248811283196742 -0.0796430681910112 0.0947666458898876 -0.141992346874157
"82" "STANDING" 22 5 0.279053861587302 -0.0158563207496825 -0.104967423820635 -0.985000527142857 -0.922693288412698 -0.942201655238095 0.954064297619048 -0.226418773650794 0.0323824977714286 -0.992827298253968 -0.971080742857143 -0.958890201587302 -0.0275201762126984 -0.0690067688269841 0.0733466563174603 -0.917837043333333 -0.964714672857143 -0.96058251031746 -0.954807661269841 -0.939866315079365 -0.954807661269841 -0.939866315079365 -0.931624303968254 -0.900776555555556 0.00672335972539683 -0.122387998604286 -0.0427793764015873 -0.391232979904762 -0.374460047253968 -0.177196579598413 -0.0729359541825397 -0.382818529412698
"83" "STANDING" 23 5 0.277899323235294 -0.0177475547867647 -0.1105970177575 -0.985421519558824 -0.9584444925 -0.929409745147059 0.919857125882353 -0.117401359697059 -0.223631180906765 -0.984610385 -0.984818648823529 -0.947199734411765 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.942011240294118 -0.948074760882353 -0.962389689411765 -0.957212267058824 -0.9516698575 -0.957212267058824 -0.9516698575 -0.938430293382353 -0.923796565588235 -0.00428156514117647 0.00252026687779412 -0.00225195262220588 -0.291595924892647 -0.197834986461765 -0.163986972797059 0.0611889890617647 -0.121999620029412
"84" "STANDING" 24 5 0.280348883913043 -0.0144785340348986 -0.108222553855072 -0.98725587115942 -0.936871974347826 -0.930283530144928 0.96644228 -0.145201300942029 -0.0530585403536232 -0.992197591884058 -0.968155388695652 -0.94618494942029 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.960738660289855 -0.967298518695652 -0.969958678115942 -0.950061017681159 -0.94790101173913 -0.950061017681159 -0.94790101173913 -0.954518594057971 -0.95310477884058 0.105320736681159 -0.0931357413927536 0.00146072794202899 -0.289553437595652 -0.12902696413913 -0.0650613444028986 -0.0499986378695652 -0.221536877376812
"85" "STANDING" 25 5 0.278013701621622 -0.0163569730274324 -0.107352957594595 -0.991970126756757 -0.954569225945946 -0.964642688108108 0.929794733108108 -0.159316786486486 0.201182106486486 -0.993148267702703 -0.980642970675676 -0.967792578648649 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.971357421216216 -0.976757621081081 -0.971814139189189 -0.972663592162162 -0.968075629324324 -0.972663592162162 -0.968075629324324 -0.967077442837838 -0.959884274324324 0.03435282285 0.0009277035 0.195387683037973 -0.185802650362162 -0.224933997248649 -0.0699344712864865 0.153959874551081 -0.169383482278649
"86" "STANDING" 26 5 0.281127035405405 -0.0166608306652703 -0.110237796416216 -0.993069368783784 -0.949466155405405 -0.962988401351351 0.965460891621622 -0.140315421824324 0.0884142682297297 -0.992678782162162 -0.966986433783784 -0.964228470675676 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.973785111216216 -0.982408142702703 -0.974891360675676 -0.968511694324324 -0.962697299189189 -0.968511694324324 -0.962697299189189 -0.968673955540541 -0.962653585540541 0.0910191269432432 0.00216184868918919 0.145511756677027 -0.166415001236892 -0.118659609293919 -0.012085913522973 0.0663748187851351 -0.144605013921622
"87" "STANDING" 27 5 0.279566921625 -0.016593236445 -0.107835818025 -0.9919515835 -0.955171419 -0.962408444875 0.965351492 -0.188504847375 -0.00557416876082625 -0.994012162875 -0.97964105225 -0.968169953625 -0.026731653905 -0.067507120075 0.07168414632375 -0.9699020075 -0.982498991125 -0.981281807 -0.972753287375 -0.9663601145 -0.972753287375 -0.9663601145 -0.968702956625 -0.965693334 0.13780485515 0.06545831223625 0.09125639792625 -0.24681962557625 -0.1390560867165 0.05763026998875 0.17782530310375 -0.16571391208
"88" "STANDING" 28 5 0.277795069113924 -0.0172635124672152 -0.106579385202532 -0.977748638607595 -0.875689216835443 -0.905123824177215 0.948514848481013 -0.247656166582278 -0.0385830501632911 -0.990059426582279 -0.962801441898734 -0.951782181518987 -0.0253281543540506 -0.0739001646962025 0.0865173111012658 -0.884032232405063 -0.940006320126582 -0.925491442911392 -0.92547165164557 -0.917658334177215 -0.92547165164557 -0.917658334177215 -0.894242469620253 -0.876917545696203 0.000355352684810127 -0.135430639068354 -0.126325359674684 -0.316450050358228 -0.35931164035443 -0.197616297073418 -0.0886594278246835 -0.317383910594937
